0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,genre_label
-224.076171875,123.8162841796875,21.103315353393555,40.33669662475586,-2.524493455886841,28.119821548461914,-11.519880294799805,26.633544921875,-15.263481140136719,15.05972957611084,-15.30563735961914,5.918177127838135,-1.4787442684173584,0.3002997934818268,0.30433189868927,0.3167083263397217,0.2742330729961395,0.23504729568958282,0.3768234848976135,0.45489639043807983,0.6067076325416565,0.461525559425354,0.22321635484695435,0.1845352202653885,0.21379154920578003,1494.575167693991,3689.71435546875,0.03781174879807692,0
-220.09703063964844,122.3599624633789,14.602818489074707,43.1417236328125,2.6771931648254395,25.410221099853516,-12.610725402832031,24.30811882019043,-14.719822883605957,18.41138458251953,-13.139497756958008,4.701148509979248,-1.7222827672958374,0.39150840044021606,0.3060722351074219,0.2804069221019745,0.2756267189979553,0.3469311594963074,0.46273165941238403,0.42122918367385864,0.5429790019989014,0.4036235809326172,0.22139610350131989,0.20454587042331696,0.2651815414428711,1573.1729332034652,3840.529597355769,0.05181039663461538,0
-170.26182556152344,113.99044799804688,14.70389175415039,32.571224212646484,-8.033140182495117,25.66094970703125,-13.752132415771484,26.655702590942383,-16.42555046081543,17.74195671081543,-10.850667953491211,3.833634853363037,-4.306189060211182,0.39949893951416016,0.38233065605163574,0.3852355182170868,0.24863433837890625,0.25998976826667786,0.3334987163543701,0.40447503328323364,0.47195199131965637,0.30250313878059387,0.20288115739822388,0.24455910921096802,0.3080907166004181,1884.038211722182,4540.027418870192,0.07060171274038461,0
-165.95361328125,123.84603881835938,5.651572227478027,41.72926712036133,-8.921741485595703,22.210302352905273,-15.815078735351562,32.915653228759766,-18.098228454589844,13.618321418762207,-12.472373008728027,3.086310386657715,-5.412680149078369,0.41686347126960754,0.2278430461883545,0.1890212893486023,0.11852408200502396,0.16731415688991547,0.43487390875816345,0.3867368698120117,0.5174983143806458,0.31996026635169983,0.30022114515304565,0.4725172817707062,0.4081992208957672,1669.6777415329318,3982.648737980769,0.05913461538461538,0
-218.11749267578125,133.39065551757812,5.119945526123047,37.58229064941406,0.5589735507965088,26.088760375976562,-5.215981960296631,24.49703598022461,-10.009119987487793,9.531545639038086,-5.7536702156066895,2.9941930770874023,-5.801690101623535,0.6703795790672302,0.4640709161758423,0.2686377763748169,0.1111610159277916,0.10109734535217285,0.17914243042469025,0.26851919293403625,0.45028257369995117,0.24269403517246246,0.1758289337158203,0.24359044432640076,0.35692501068115234,1378.0660447872626,3199.751164362981,0.047119140625,0
-114.70075225830078,129.31040954589844,-25.687049865722656,34.934654235839844,-17.625770568847656,27.6604061126709,-16.622724533081055,4.984302997589111,-13.170804977416992,5.413442611694336,-17.335546493530273,1.8933557271957397,-8.801987648010254,0.33372053503990173,0.1803363412618637,0.2827967703342438,0.4527170956134796,0.5887830853462219,0.4386864900588989,0.27938640117645264,0.2655573785305023,0.3281201422214508,0.3876284658908844,0.3689882457256317,0.5402852296829224,1677.6989226693167,3300.7915790264424,0.07798602764423077,0
-105.12804412841797,153.00506591796875,-22.927995681762695,35.254310607910156,-17.69571876525879,24.908382415771484,-9.744454383850098,15.666275024414062,-10.367274284362793,7.986926078796387,-11.890582084655762,7.510888576507568,-8.255494117736816,0.37609943747520447,0.2264706790447235,0.2920876145362854,0.4418221414089203,0.6445016264915466,0.43868327140808105,0.3082811236381531,0.30429428815841675,0.34500598907470703,0.3176392912864685,0.34344738721847534,0.5662665367126465,1338.9885133971134,2666.141826923077,0.05928485576923077,0
-83.25112915039062,142.12818908691406,-30.30340003967285,35.71711349487305,-20.4044246673584,29.21344566345215,-16.10899543762207,12.687150955200195,-13.431529998779297,10.87990665435791,-13.157647132873535,5.044340133666992,-9.098248481750488,0.35103315114974976,0.1876242756843567,0.2421553134918213,0.3178407847881317,0.4311584234237671,0.3373914062976837,0.334850549697876,0.31687331199645996,0.37814655900001526,0.6021167635917664,0.4789623022079468,0.5820294618606567,1593.0194267063089,3226.9989483173076,0.07430889423076924,0
-88.02340698242188,150.99794006347656,-29.062711715698242,36.47733688354492,-17.882963180541992,26.736173629760742,-12.4678955078125,15.847001075744629,-12.951345443725586,10.94814682006836,-12.717251777648926,8.33790397644043,-10.306962013244629,0.2633917033672333,0.2607313096523285,0.3317561447620392,0.4522283971309662,0.5353719592094421,0.38504159450531006,0.34031036496162415,0.41903769969940186,0.4342653453350067,0.5323853492736816,0.37076154351234436,0.4491601586341858,1441.000414097492,2867.14599609375,0.06526442307692308,0
-84.722900390625,145.0894775390625,-32.41535568237305,36.77820587158203,-18.719146728515625,27.20497703552246,-14.705686569213867,12.002730369567871,-12.985918045043945,9.031214714050293,-16.784896850585938,3.7932071685791016,-8.555327415466309,0.3153667449951172,0.18954677879810333,0.2610960602760315,0.3614094853401184,0.40678879618644714,0.30820900201797485,0.2985250651836395,0.26072824001312256,0.32741063833236694,0.43159008026123047,0.5013349652290344,0.643805742263794,1541.7736511459336,3059.6197040264424,0.0767578125,0
-119.6397476196289,137.89901733398438,-31.705047607421875,40.965293884277344,-14.78207778930664,26.421785354614258,-17.77137565612793,7.081479549407959,-14.896574974060059,8.298196792602539,-17.935035705566406,2.292609691619873,-8.342341423034668,0.4454893469810486,0.17858296632766724,0.2128582000732422,0.38332241773605347,0.47463226318359375,0.3662578761577606,0.34611809253692627,0.2935291826725006,0.25510507822036743,0.30230653285980225,0.37391218543052673,0.7435429096221924,1597.0947116478544,3177.7210411658652,0.07379432091346154,0
-104.81031799316406,155.34654235839844,-41.25614929199219,27.77674674987793,-13.887588500976562,23.2938232421875,-12.310530662536621,9.691222190856934,-11.896889686584473,9.248568534851074,-13.356606483459473,4.151187896728516,-6.216019153594971,0.23578540980815887,0.14167757332324982,0.2833496928215027,0.33790844678878784,0.7510198950767517,0.27420520782470703,0.14552929997444153,0.14630959928035736,0.19726571440696716,0.18758025765419006,0.2532074451446533,0.6470198035240173,1400.0893050091665,2560.215031550481,0.07764423076923077,0
-73.8257827758789,142.64210510253906,-31.614501953125,27.72974395751953,-11.385501861572266,27.569751739501953,-17.430618286132812,16.631315231323242,-14.272472381591797,16.795743942260742,-13.403617858886719,12.295183181762695,-13.379474639892578,0.2523673474788666,0.20941148698329926,0.39291033148765564,0.4442029595375061,0.6705158352851868,0.31905433535575867,0.3494827151298523,0.2968268394470215,0.2625257670879364,0.2320173680782318,0.3216295540332794,0.5851410031318665,1549.1415878874639,2927.107684795673,0.07825270432692308,0
-73.82685089111328,131.04563903808594,-31.192520141601562,29.46630096435547,-11.447402000427246,29.54046630859375,-19.931396484375,14.951153755187988,-15.742938995361328,15.950974464416504,-14.038166999816895,12.093907356262207,-15.046364784240723,0.3043871521949768,0.19051827490329742,0.23114575445652008,0.33934012055397034,0.49606093764305115,0.29058149456977844,0.3043208122253418,0.2519563138484955,0.285768985748291,0.4046350121498108,0.30485355854034424,0.6063182353973389,1705.729335793462,3325.886042668269,0.08994891826923077,0
-73.76276397705078,132.784912109375,-28.681100845336914,26.587726593017578,-10.046904563903809,29.162399291992188,-13.088041305541992,20.57109260559082,-10.962211608886719,15.716758728027344,-12.97865104675293,12.364654541015625,-12.233208656311035,0.2656850814819336,0.19409477710723877,0.41284626722335815,0.4284598231315613,0.4451259970664978,0.31362149119377136,0.33490926027297974,0.3485831320285797,0.39872196316719055,0.5783740878105164,0.40571871399879456,0.5852038264274597,1678.9369732406558,3283.6478365384614,0.08280874399038461,0
-228.2259063720703,157.79217529296875,5.649008274078369,25.817138671875,7.138374328613281,9.392560005187988,1.0389258861541748,8.889495849609375,1.6759264469146729,7.826920032501221,2.7244675159454346,4.687434196472168,-1.7626292705535889,0.23366095125675201,0.3279315233230591,0.4734555184841156,0.6081030368804932,0.7909607291221619,0.5106704235076904,0.2609472870826721,0.19492433965206146,0.18067379295825958,0.3130841851234436,0.26607799530029297,0.28920045495033264,860.8846906179639,1636.0265174278845,0.02470703125,0
-217.84048461914062,158.71726989746094,-2.333281993865967,31.021568298339844,3.9162814617156982,9.373767852783203,0.7403481006622314,11.844783782958984,1.9400454759597778,10.509804725646973,2.5555875301361084,2.676300525665283,-3.3539516925811768,0.3239401578903198,0.3421354591846466,0.45391616225242615,0.5293083190917969,0.7522189617156982,0.470801442861557,0.2653544843196869,0.20564433932304382,0.24025996029376984,0.36630454659461975,0.3428456783294678,0.41761016845703125,942.6433346486912,1853.5946890024038,0.031982421875,0
-218.82229614257812,164.61837768554688,0.8249598741531372,24.815778732299805,4.975269794464111,7.420950412750244,-0.5599538087844849,13.253538131713867,2.5286202430725098,8.639395713806152,2.8177073001861572,5.637194633483887,-1.1707168817520142,0.3501855731010437,0.32417258620262146,0.4659913182258606,0.5373578071594238,0.7633898854255676,0.7251882553100586,0.533951997756958,0.2776734232902527,0.2518133223056793,0.21790547668933868,0.2573820948600769,0.3587760627269745,900.400091558422,1702.19970703125,0.02808368389423077,0
-196.94183349609375,150.69813537597656,8.545903205871582,28.453493118286133,-2.43131947517395,15.928342819213867,-10.882598876953125,10.685407638549805,2.3306314945220947,11.208478927612305,-1.419494867324829,6.767843246459961,-5.283738613128662,0.4105660319328308,0.4006608724594116,0.5317031741142273,0.49278247356414795,0.5406766533851624,0.5811648368835449,0.5551703572273254,0.3010542094707489,0.27406856417655945,0.3839540183544159,0.4112839102745056,0.45630523562431335,1127.1087916883746,2401.1177884615386,0.03407451923076923,0
-196.39102172851562,145.96812438964844,2.6028473377227783,21.712894439697266,1.01150381565094,16.538732528686523,-11.261361122131348,7.955119609832764,-1.532881498336792,8.158580780029297,-5.862346649169922,7.487878322601318,-3.768866539001465,0.3769625723361969,0.37309470772743225,0.47091004252433777,0.44848769903182983,0.6024760007858276,0.4855350852012634,0.3393663465976715,0.27350395917892456,0.26704058051109314,0.37008845806121826,0.3261382281780243,0.4887167513370514,1239.708351183453,2735.79345703125,0.03943434495192308,0
-179.01315307617188,141.68002319335938,11.105155944824219,30.58652114868164,-1.0008431673049927,22.813159942626953,-12.341779708862305,5.767958641052246,-7.130961894989014,11.972214698791504,-7.5178632736206055,7.423257827758789,-5.020018100738525,0.3782065808773041,0.41212940216064453,0.5055238008499146,0.5650054216384888,0.6007161736488342,0.48871660232543945,0.40897345542907715,0.28475359082221985,0.2638317942619324,0.27997615933418274,0.258265882730484,0.3521490693092346,1252.8360546297338,2760.556640625,0.04011042668269231,0
-194.03887939453125,152.13600158691406,0.49105599522590637,29.050683975219727,-0.03355618938803673,14.435467720031738,-3.2346153259277344,13.336793899536133,-1.1093446016311646,7.840331077575684,-4.4980340003967285,7.52061653137207,-2.865337371826172,0.3334480822086334,0.4811258912086487,0.6913092732429504,0.6199119091033936,0.6318086981773376,0.5266277194023132,0.3889652490615845,0.2750095725059509,0.21099518239498138,0.26563504338264465,0.32140305638313293,0.39986321330070496,1034.5049668284294,2013.685772235577,0.032481971153846156,0
-195.0703887939453,146.90525817871094,5.525211334228516,27.692785263061523,-2.2019834518432617,15.168723106384277,-4.195998668670654,13.32689380645752,-3.5454044342041016,8.213750839233398,-3.94294810295105,4.97947359085083,-1.200874924659729,0.3796582520008087,0.44223442673683167,0.5339924693107605,0.5690810084342957,0.7021335363388062,0.5243977904319763,0.30010828375816345,0.22967547178268433,0.20136108994483948,0.29762548208236694,0.33215591311454773,0.3776351511478424,1079.4736775372132,2149.096491887019,0.03104717548076923,0
-186.48545837402344,144.61917114257812,4.343556880950928,27.581235885620117,-3.3775126934051514,19.647104263305664,-5.390888690948486,7.102080821990967,-2.3593850135803223,9.219422340393066,-6.805844783782959,7.177069187164307,-0.7207263708114624,0.37068700790405273,0.42318660020828247,0.5313804149627686,0.5533391237258911,0.5437545776367188,0.4837348163127899,0.37950971722602844,0.3131251633167267,0.3781321942806244,0.4344158470630646,0.3568534553050995,0.3765125870704651,1216.1579974640233,2533.2157076322114,0.03777043269230769,0
-192.60194396972656,149.3800506591797,9.228433609008789,31.382118225097656,1.6387702226638794,19.44399642944336,-7.650745391845703,6.635692596435547,-4.818708896636963,2.853064775466919,-14.113302230834961,10.228440284729004,-2.1833324432373047,0.33083003759384155,0.39265692234039307,0.5308616161346436,0.5431249737739563,0.551432728767395,0.5920330882072449,0.4315325617790222,0.3078727126121521,0.22451286017894745,0.1864083856344223,0.26782912015914917,0.3111889362335205,1071.8311483260368,2117.707707331731,0.03036358173076923,0
-180.6820526123047,148.57852172851562,-41.67660903930664,27.568742752075195,-32.90586471557617,14.444767951965332,-28.373001098632812,-0.09562753885984421,-14.374341011047363,3.1241226196289062,-19.206314086914062,2.7877986431121826,-10.353668212890625,0.16894200444221497,0.3702227771282196,0.5605254173278809,0.34175238013267517,0.1592831164598465,0.4362381100654602,0.19304479658603668,0.07130356132984161,0.24141688644886017,0.3518220782279968,0.5621403455734253,0.24319252371788025,1547.556147657305,2929.4266451322114,0.08600886418269231,0
-145.16758728027344,97.3846435546875,-29.251148223876953,27.7811336517334,-38.801307678222656,18.4226131439209,-23.688180923461914,7.633825778961182,-18.51490592956543,6.818690299987793,-17.507394790649414,-6.011528491973877,-3.510913133621216,0.21957774460315704,0.5834891200065613,0.34614118933677673,0.18811513483524323,0.13862468302249908,0.3115632236003876,0.13153225183486938,0.17310962080955505,0.4275820851325989,0.37493932247161865,0.4459270238876343,0.22720542550086975,2392.1745364197973,4549.386080228365,0.14799429086538463,0
-156.31854248046875,114.522216796875,-31.78561019897461,26.00408935546875,-41.67996597290039,15.912338256835938,-25.07312774658203,11.415120124816895,-19.03131103515625,6.331570148468018,-18.427366256713867,-1.7604783773422241,-6.13596248626709,0.32143184542655945,0.4756867289543152,0.3226602375507355,0.2597930431365967,0.22868561744689941,0.42392826080322266,0.18929292261600494,0.33936870098114014,0.508804202079773,0.33325594663619995,0.45934242010116577,0.268741637468338,2097.7099315184428,4234.5872145432695,0.1077411358173077,0
-142.38308715820312,124.53797912597656,-46.3236083984375,27.456775665283203,-43.15898513793945,14.456864356994629,-25.30255126953125,5.110761642456055,-13.242238998413086,8.85494327545166,-16.04224395751953,-3.035290002822876,-10.612054824829102,0.11303484439849854,0.16368383169174194,0.21983471512794495,0.20390671491622925,0.21392396092414856,0.5401543974876404,0.2101120501756668,0.10628566890954971,0.20355744659900665,0.3235471844673157,0.7093363404273987,0.278667688369751,1991.791384037364,3914.073768028846,0.11609450120192308,0
-155.75904846191406,133.40191650390625,-51.80708312988281,26.382076263427734,-31.079059600830078,15.403775215148926,-28.017345428466797,-0.7774935960769653,-11.731280326843262,1.2594068050384521,-14.601767539978027,5.611325263977051,-7.809670925140381,0.19363300502300262,0.2931077182292938,0.49574175477027893,0.3099735677242279,0.15206798911094666,0.4859379231929779,0.1691066175699234,0.0524928979575634,0.17796438932418823,0.30715212225914,0.47673049569129944,0.19014258682727814,1776.8239078671138,3373.259089543269,0.10813551682692307,0
-164.81219482421875,122.88833618164062,-39.316864013671875,31.474952697753906,-40.07590103149414,19.062313079833984,-26.98947525024414,9.5144681930542,-17.429462432861328,6.980661869049072,-16.37713623046875,1.0237751007080078,-13.374588012695312,0.21818718314170837,0.18997815251350403,0.30763405561447144,0.2531445324420929,0.32956627011299133,0.6610912084579468,0.32258912920951843,0.23733362555503845,0.2796124815940857,0.3847173750400543,0.6680465340614319,0.31398412585258484,1982.5605914803593,4111.8479567307695,0.09830603966346153,0
-213.26754760742188,153.47433471679688,-31.731182098388672,20.856002807617188,-22.834794998168945,9.190382957458496,-27.627565383911133,-0.14096125960350037,-11.918274879455566,1.083527684211731,-16.46115493774414,1.3458900451660156,-11.664875030517578,0.16179414093494415,0.27400660514831543,0.2766178846359253,0.14926572144031525,0.25805673003196716,0.7283425331115723,0.20446597039699554,0.09927277266979218,0.12237293273210526,0.274990975856781,0.613456130027771,0.2121257334947586,1380.3231753477992,2544.3135892427886,0.06806640625,0
-151.4931182861328,131.0319061279297,-42.070465087890625,25.51062774658203,-41.411922454833984,16.843990325927734,-30.00261878967285,6.137979507446289,-15.554875373840332,4.35525369644165,-14.329938888549805,3.7706875801086426,-9.178850173950195,0.22413349151611328,0.25819700956344604,0.29902616143226624,0.2362818717956543,0.2555157542228699,0.6219601631164551,0.31360146403312683,0.20411759614944458,0.3129381835460663,0.35922637581825256,0.5554694533348083,0.31224286556243896,1830.7203807415044,3668.18115234375,0.09195087139423076,0
-170.21966552734375,145.6569366455078,-43.70806884765625,21.605138778686523,-30.97635269165039,9.49280834197998,-26.641408920288086,0.11443713307380676,-15.914746284484863,2.5788352489471436,-15.764276504516602,-2.4602739810943604,-9.398898124694824,0.1595805138349533,0.3674337863922119,0.4895423650741577,0.21434558928012848,0.21536995470523834,0.5979101657867432,0.18342797458171844,0.10406765341758728,0.23618656396865845,0.4061018228530884,0.532948911190033,0.1680833250284195,1561.2226556431506,2842.9625525841348,0.08560321514423076,0
-158.28677368164062,136.60292053222656,-42.322845458984375,29.96460723876953,-43.753108978271484,16.679800033569336,-30.98796844482422,4.293057918548584,-15.65438175201416,4.999025344848633,-12.983795166015625,0.048170775175094604,-13.414231300354004,0.322988897562027,0.5024160742759705,0.30385616421699524,0.21607071161270142,0.5166380405426025,0.2689071595668793,0.1346769779920578,0.2767362594604492,0.34846439957618713,0.5263160467147827,0.24986496567726135,0.20695722103118896,1796.0177098025192,3647.8902493990386,0.09482421875,0
-246.07566833496094,162.9962921142578,-7.900264739990234,33.96864700317383,-18.322994232177734,10.611111640930176,-23.58368682861328,2.864671468734741,-4.694360256195068,4.073455333709717,-13.97125244140625,-5.004817485809326,-10.499553680419922,0.14186635613441467,0.251972496509552,0.441188782453537,0.12766049802303314,0.14724384248256683,0.44817161560058594,0.3723243474960327,0.4374227523803711,0.19365867972373962,0.25679606199264526,0.521703839302063,0.30981892347335815,1148.451465588671,2284.4243915264424,0.049447866586538464,0
-206.25189208984375,166.17315673828125,-26.74176788330078,25.528379440307617,-21.273574829101562,11.23582935333252,-22.42177391052246,4.302460193634033,-12.520951271057129,-0.5592361092567444,-12.018729209899902,1.2620559930801392,-14.636329650878906,0.1839134395122528,0.2507382929325104,0.7169713973999023,0.2995644807815552,0.12033278495073318,0.28408148884773254,0.3618170917034149,0.5470043420791626,0.22089873254299164,0.2917559742927551,0.1974678933620453,0.4542793333530426,1216.5883046490762,2248.3148662860576,0.05775240384615385,0
-142.3520050048828,43.856040954589844,-25.799009323120117,43.40937805175781,-43.370521545410156,32.4959716796875,-32.23030471801758,12.424690246582031,-22.69481086730957,7.401491641998291,-16.803815841674805,3.9168484210968018,-3.103386402130127,0.477889746427536,0.3641514182090759,0.2671875059604645,0.12973731756210327,0.18092890083789825,0.12884293496608734,0.1678287237882614,0.4001636803150177,0.3268929123878479,0.34485670924186707,0.40786370635032654,0.38811710476875305,3193.171280493216,5735.4514723557695,0.19065504807692307,0
-144.40216064453125,112.37802124023438,-27.454187393188477,37.61471939086914,-35.47113037109375,17.843393325805664,-28.10434341430664,11.350927352905273,-16.651538848876953,0.4965880215167999,-17.95893669128418,-0.4273679256439209,-11.53570556640625,0.18831536173820496,0.3380945026874542,0.75947505235672,0.29753246903419495,0.11599113047122955,0.18178991973400116,0.21787318587303162,0.3588161766529083,0.2494623363018036,0.2867845892906189,0.2227299064397812,0.3586871325969696,2127.6984168601834,3853.9464393028848,0.12116135817307692,0
-242.44065856933594,72.43434143066406,-8.880556106567383,66.78524780273438,-8.68968391418457,28.31877899169922,-22.828105926513672,16.14314842224121,-6.677158832550049,4.855197906494141,-15.029385566711426,-1.6678167581558228,-9.276810646057129,0.2961898148059845,0.3633824288845062,0.40227165818214417,0.21564219892024994,0.17067070305347443,0.2415100783109665,0.38023221492767334,0.47965848445892334,0.3210197687149048,0.32825785875320435,0.3394206464290619,0.34650078415870667,2447.9240579963607,4751.549729567308,0.11474233774038461,0
-209.12493896484375,168.5074005126953,-21.517404556274414,26.18123435974121,-19.93209457397461,12.402787208557129,-22.48430824279785,1.1272144317626953,-9.681130409240723,1.8986811637878418,-13.13811206817627,-2.1976046562194824,-14.018442153930664,0.11037921905517578,0.303226500749588,0.7369379997253418,0.19787345826625824,0.10955604910850525,0.33100542426109314,0.30555248260498047,0.3490951657295227,0.10576725006103516,0.16943097114562988,0.36493921279907227,0.36352595686912537,1149.294466916081,2070.334660456731,0.05363957331730769,0
